city,date,state,text,polarity
Grapevine,Sat Nov 28 23:36:50 +0000 2020,TX,#DFW is currently experiencing departure delays between 16 mins and 30 mins due to RWY:Construction #flightdelay https://t.co/mWuvKULvId,-0.0625
Malibu,Sat Nov 28 23:37:32 +0000 2020,CA,@chihuahuakween Man osea ill say this forever. Old bad bunny is superior. Y entiendo todo el trip de que aja trata… https://t.co/6gFBtnBv6o,-0.09999999999999998
Fort Collins,Sat Nov 28 23:37:43 +0000 2020,CO,The number of trips i made to home depot  &gt; trips ive made to church in my life,0.0
Phoenix,Sat Nov 28 23:38:01 +0000 2020,AZ,@molmccann Every flight I’ve been on in the last month has been full.,0.175
Fort Collins,Sat Nov 28 23:38:25 +0000 2020,CO,trips ive made to home depot this summer &gt; trips ive made to church,0.0
Lake Arbor,Sat Nov 28 23:39:07 +0000 2020,MD,My first thanksgivings where my sugar bear  (Grandma) wasn’t there to make my plate damn RONA. https://t.co/foS2NYkupy,0.25
Beckley,Sat Nov 28 23:39:09 +0000 2020,KY,She put me in charge of dinner. I think Thanksgiving leftovers will go nicely with a 2 inch thick Ribeye and Snoop… https://t.co/eTq6IyNaFl,0.14999999999999997
Fort Collins,Sat Nov 28 23:39:16 +0000 2020,CO,Trips to Home Depot &gt; trips to Church,0.0
Honolulu,Sat Nov 28 23:39:25 +0000 2020,HI,@AtlasTravelFox Killing time at the mall 😔😔 she doesn’t get off for a while longer so I’m like ghHhsjsjd &gt;:((( I wa… https://t.co/aYVFXeTpno,-0.75
Rockford,Sat Nov 28 23:39:25 +0000 2020,IL,@FrosttyFN I’m at family thanksgiving,0.0
Philadelphia,Sat Nov 28 23:39:34 +0000 2020,PA,ok tomorrow my last day of thanksgiving leftovers https://t.co/uHZZvE1wqk,0.25
Orlando,Sat Nov 28 23:40:39 +0000 2020,FL,Who’s road tripping with me to visit the rest of the country? https://t.co/xpsepB1drY,0.0
Honolulu,Sat Nov 28 23:40:41 +0000 2020,HI,@AtlasTravelFox yeah we are just haven’t officially asked her yet so I feel weird calling her my gf when she isn’t… https://t.co/8RXF0UxuDk,-0.5
Lewiston,Sat Nov 28 23:40:42 +0000 2020,ME,Maybe don’t force passes into triple coverage idk,0.0
Country Club,Sat Nov 28 23:40:46 +0000 2020,CA,These thanksgiving left overs are going to destroy me 😭,-0.1
Queens,Sat Nov 28 23:40:56 +0000 2020,NY,@ethical_livin Is it light enough for travel or just for “leisure” usage?,0.2
St Augustine,Sat Nov 28 23:41:12 +0000 2020,FL,"Catching flights, not feelings 😜",0.6
Tyngsborough,Sat Nov 28 23:41:19 +0000 2020,MA,@MyZombies Yes Sir. Hope you had a great Thanksgiving.,0.8
Hattiesburg,Sat Nov 28 23:41:22 +0000 2020,MS,@ShilahTriplett Okie dokie😂,0.0
Burlington,Sat Nov 28 23:41:25 +0000 2020,MA,"@RebuildsRich swear I just seen u at Burlington mall, I know I’m not trippin",0.0
Lake in the Hills,Sat Nov 28 23:41:40 +0000 2020,IL,"Tis the season... now that thanksgiving is over! #familytimerules @ Lake in the Hills, Illinois https://t.co/kcCaJkOndL",0.0
Fort Lauderdale,Sat Nov 28 23:41:43 +0000 2020,FL,@Delta flying home after my wedding tomorrow. Any chance I can buy an upgrade on our flights? The app isn’t giving me an option.  Thanks.,0.2
Oak Harbor,Sat Nov 28 23:41:53 +0000 2020,WA,I’m never gone get my lil cali trip.,0.0
Tuscaloosa,Sat Nov 28 23:42:09 +0000 2020,AL,@RickGriffin @pubclub @DonNadeau @FoodTravelist @CharlesMcCool @suziday123 @RickLuvBamaFB @StevenOnTheMove… https://t.co/eaJJkrZ1uB,0.0
Knoxville,Sat Nov 28 23:42:18 +0000 2020,TN,"Two big wins for the Wildcats this weekend at the Heritage High School Thanksgiving Classic 

Meigs Co.- 49
Livings… https://t.co/9bY2CAdGut",0.15666666666666665
Los Angeles,Sat Nov 28 23:42:21 +0000 2020,CA,@latsondheimer But it does prevent the school’s coaches’ club and travel teams from practicing together... Any trav… https://t.co/kuYYOBTFJy,0.0
Santa Paula,Sat Nov 28 23:42:41 +0000 2020,CA,@jerryjeudy Triple option. Lets do this!,0.0
Harlem,Sat Nov 28 23:42:47 +0000 2020,GA,"Finishing off the Thanksgiving leftovers. NOW, It’s time to start celebrating Christmas!!! @ Harlem, Georgia https://t.co/Oc1ZT95wWp",0.0
Arecibo,Sat Nov 28 23:42:55 +0000 2020,co,Thanksgiving Weekend 🍃🇵🇷 https://t.co/ZONFFHh1Gy,0.0
Chicago,Sat Nov 28 23:42:56 +0000 2020,IL,@shakemytomb @thekillers ooo their best hits album was a must have on road trips for me,1.0
Los Angeles,Sat Nov 28 23:43:04 +0000 2020,CA,I hope you had a wonderful thanksgiving @Travistritt,1.0
Morgantown,Sat Nov 28 23:43:05 +0000 2020,WV,@GregCompton9 @MarbsTravels @JoshShapiroPA You didn't ask a question. You did the same thing all MAGAts do. You thr… https://t.co/mPDvzD9Dag,0.0
Queens,Sat Nov 28 23:43:13 +0000 2020,NY,day two thanksgiving leftovers and I’m already sick of it,-0.7142857142857143
Chicago,Sat Nov 28 23:43:19 +0000 2020,IL,"date someone who travels to random cities with you JUST to roam alleys &amp; do blind photoshoots @AliHook_ 

life hack… https://t.co/h2AG4cXDg4",-0.5
McLean,Sat Nov 28 23:43:33 +0000 2020,VA,"When your 4th grade Jamestown trip goes virtual, we hit the road with Nola! We visited both sites, Glassblowing for… https://t.co/0SDZew79Bg",0.0
Quincy,Sat Nov 28 23:43:51 +0000 2020,IL,I'd trade a whole final 4 weekend in March to play on Saturday of Thanksgiving weekend. Win or lose.,0.3333333333333333
Boston,Sat Nov 28 23:43:52 +0000 2020,MA,Traveling,0.0
San Diego,Sat Nov 28 23:43:58 +0000 2020,CA,Gente tá tudo parado pelo thanksgiving até parece apocalipse,0.0
Brooklyn,Sat Nov 28 23:44:04 +0000 2020,NY,Who knows how to install in house stripper poles in NYC ?,0.0
Mason City,Sat Nov 28 23:44:13 +0000 2020,IA,Thanksgiving Pizzas on the #GreenMountian. Soooo good,0.7
Houston,Sat Nov 28 23:44:20 +0000 2020,TX,After party at crazy bull 😈 if u from tha mo u can go to tha strip with me . Come get active lil nigga,-0.36666666666666664
Montgomery,Sat Nov 28 23:44:30 +0000 2020,AL,i come alive in the night time and we on a all night flighttttt🤪🤟🏽,0.1
Boulder,Sat Nov 28 23:44:41 +0000 2020,CO,Anyone else just crushing leftovers from thanksgiving?,0.4
Atlanta,Sat Nov 28 23:44:43 +0000 2020,GA,@poetixtrip @Fortnums @DivaFoodies @PhillyGrub @FoodTravelist @RudiGourmand @Adventuringgal @MyVirtualVaca… https://t.co/cBlz8CuWzr,0.0
Atlanta,Sat Nov 28 23:44:43 +0000 2020,GA,@poetixtrip @Fortnums @DivaFoodies @PhillyGrub @FoodTravelist @RudiGourmand @Adventuringgal @MyVirtualVaca… https://t.co/cBlz8CuWzr,0.0
Plymouth,Sat Nov 28 23:44:44 +0000 2020,MI,@Lions I bet Harbaugh could make the trip to Detroit quickly 😏,0.3333333333333333
Kansas City,Sat Nov 28 23:44:57 +0000 2020,MO,good evening my brain’s telling me I’m right on the brink of a depression tailspin  how was everyone’s thanksgiving,0.4928571428571428
Atlanta,Sat Nov 28 23:45:03 +0000 2020,GA,@NationalJayDay @Fortnums @DivaFoodies @PhillyGrub @FoodTravelist @poetixtrip @RudiGourmand @Adventuringgal… https://t.co/OnVXgdxF6X,0.0
Atlanta,Sat Nov 28 23:45:03 +0000 2020,GA,@NationalJayDay @Fortnums @DivaFoodies @PhillyGrub @FoodTravelist @poetixtrip @RudiGourmand @Adventuringgal… https://t.co/OnVXgdxF6X,0.0
Flower Mound,Sat Nov 28 23:45:13 +0000 2020,TX,Grading the Cowboys emotional loss on Thanksgiving https://t.co/z39bCFCeBx via @BloggingTheBoys,0.0
Honolulu,Sat Nov 28 23:45:14 +0000 2020,HI,@AtlasTravelFox dw I already know her answer ;3c I just need to find a good time to ask bc the last time I asked he… https://t.co/qVVj4tvW1A,0.35
Portsmouth,Sat Nov 28 23:45:26 +0000 2020,NH,@PinstripedDiva Reese’s.,0.0
Cocoa Beach,Sat Nov 28 23:45:49 +0000 2020,FL,"Thankful for surfing! 😁🌊🏄🏽‍♀️

#thankyousurfing #surfgiving #thanksgiving #cocoabeach #florida #filipina… https://t.co/qBSW2zcMQi",0.0
Santa Fe,Sat Nov 28 23:46:03 +0000 2020,NM,@MRLANCERO @BillHuberSI Not saying that means we win. I lived through the Jason Garrett Thanksgiving game in ‘94.,0.2
Tampa,Sat Nov 28 23:46:21 +0000 2020,FL,"Turkey Pho 🍲; three day broth with turkey and lemongrass meatballs. #pho #turkey #thanksgiving @ Tampa, Florida https://t.co/oOD0f79795",0.0
San Diego,Sat Nov 28 23:46:23 +0000 2020,CA,Quick trip to the zoo! ❤️🐢🐸🦁🌺🐯🦛 #sandiegozoo @ San Diego Zoo https://t.co/ADMTHoEpJf,0.41666666666666663
Fairhope,Sat Nov 28 23:46:58 +0000 2020,AL,the strippers last night made me wanna work out.,0.0
Tallahassee,Sat Nov 28 23:47:17 +0000 2020,FL,Trippin’ ballz.,0.0
South Riding,Sat Nov 28 23:47:18 +0000 2020,VA,"@RichardClem @JohnCooper633 Richard, you might be surprised at the actual percentage of those who have traveled. An… https://t.co/3aEzAKUosX",0.05
De Witt,Sat Nov 28 23:47:28 +0000 2020,NY,Vic Fangio should really consider running the triple option tomorrow.,0.2
Mill Creek,Sat Nov 28 23:47:42 +0000 2020,WA,@NYJetsFlightKru Elway back up,0.0
Washington,Sat Nov 28 23:47:43 +0000 2020,DC,"I miss going to the CLEAR line, breezing thru the line. 
I miss asking the flight attendant for club soda, a V8 or… https://t.co/UlLjdwv1GJ",0.15000000000000002
Paradise,Sat Nov 28 23:47:53 +0000 2020,NV,Looks like the Broncos are running the triple option this weekend,0.0
Murrieta,Sat Nov 28 23:48:21 +0000 2020,CA,Thanksgiving leftovers still fire days later.,0.0
Phoenix,Sat Nov 28 23:48:34 +0000 2020,AZ,Safe travels!,0.625
Queens,Sat Nov 28 23:48:34 +0000 2020,NY,The Flight Attendant is sincerely great? Apparently Kaley Cuoco is a great lead when not written by Ch*ck L*rre (see also: Harley Quinn).,0.4625
North Miami,Sat Nov 28 23:49:03 +0000 2020,FL,"⁉️ made for 'great' cross-country trips, didn't it 
( some kidding aside )
   😎🗽🌈",0.8
Newton,Sat Nov 28 23:49:20 +0000 2020,MA,"When we’re really traveling again, this library might be atop my places to visit.",0.2
Brockport,Sat Nov 28 23:49:31 +0000 2020,NY,Then don’t travel...,0.0
Austin,Sat Nov 28 23:49:36 +0000 2020,TX,"@OutHere2Live Friday after thanksgiving, biggest travel of the year",0.0
Austin,Sat Nov 28 23:49:36 +0000 2020,TX,"@OutHere2Live Friday after thanksgiving, biggest travel of the year",0.0
Brentwood,Sat Nov 28 23:49:59 +0000 2020,NY,Thanksgiving leftovers still be hitting,0.0
Atlanta,Sat Nov 28 23:50:23 +0000 2020,GA,I might set trip in a GanG banGer🦍,0.0
Palm Desert,Sat Nov 28 23:50:45 +0000 2020,CA,"I travel light 🎲🎲 @ Palm Desert, California https://t.co/Sl5kfU8IQq",0.4
Chicago,Sat Nov 28 23:51:03 +0000 2020,IL,@chrispydog The flight today on Marine-1 to go golfing was quite on par with his brand.,0.0
Kansas City,Sat Nov 28 23:51:28 +0000 2020,MO,Another fun trip with my family 🥰 https://t.co/SPDkMKEwyi,0.3
North Port,Sat Nov 28 23:51:38 +0000 2020,FL,My cousin wanted to be a supermodel we had a convo a few thanksgivings ago and she moved to Miami right after and n… https://t.co/7pQEaqxyIg,0.042857142857142844
Rialto,Sat Nov 28 23:51:40 +0000 2020,CA,GET READY WITH ME TO SIT IN MY LIVING ROOM....thanksgiving edition https://t.co/zIDuJqcI5t via @YouTube,0.2
Memphis,Sat Nov 28 23:51:51 +0000 2020,TN,Happy Post Thanksgiving 🦃🍽📸 https://t.co/AABmi98AMo,0.8
Richardson,Sat Nov 28 23:52:18 +0000 2020,TX,flew to Dallas for Thanksgiving and the cold weather and early sunsets have revived my long-lost seasonal depression,-0.25
Cuyahoga Falls,Sat Nov 28 23:52:28 +0000 2020,OH,@nfldraftscout Only jet sweep passes. 👀👀 other than that my passes would be picked off every trip,-0.0625
Waukee,Sat Nov 28 23:52:30 +0000 2020,IA,@CyGradCyDad Just a quick flight from DSM,0.3333333333333333
Memphis,Sat Nov 28 23:52:36 +0000 2020,TN,Rylo sound just like future on his new project or I'm tripping?👀,0.1787878787878788
Victorville,Sat Nov 28 23:53:06 +0000 2020,CA,"Finally Watched My ""Thanksgiving"" Friends Episodes Today And Came Up On This Infamous Ornament ❤🧡💛💚💙 https://t.co/pzVLP2tT8G",-0.25
Corpus Christi,Sat Nov 28 23:53:29 +0000 2020,TX,"Wait until there's no room at the hospitals for all of those who traveled, and are going to be spreading Covid. I h… https://t.co/1Ef8qSn2JU",0.0
Laurel,Sat Nov 28 23:53:35 +0000 2020,MD,I swear this how they be when Lebron have a 30 point game with no triple double,-0.2
Durham,Sat Nov 28 23:53:51 +0000 2020,NC,"Happy Thanksgiving!! #halloween #mirror @ Durham, North Carolina https://t.co/k4cJRMzUaA",1.0
Beachwood,Sat Nov 28 23:54:39 +0000 2020,OH,.@longjawns just played a tribute to @powertriptx on his @DigitalMirageF set. That was tight.,-0.17857142857142858
Milford,Sat Nov 28 23:54:47 +0000 2020,CT,"Thanksgiving leftovers give a new twist to pizza. Turkey, sweet potatoes, stuffing, onions made for a tasty treat.… https://t.co/y3WGH4ZU7Q",0.24318181818181817
Knoxville,Sat Nov 28 23:54:49 +0000 2020,TN,Back home with my boys!  Had a great thanksgiving with @AlannaWoolridge and @KaylaHotWheels https://t.co/TYS8PLer5J,0.4
Los Angeles,Sat Nov 28 23:55:05 +0000 2020,CA,"@ClubLure Happy Thanksgiving, your hotness!",1.0
Paradise,Sat Nov 28 23:55:31 +0000 2020,NV,@LeighMayock Can they stop the triple option? 🤣😂,0.0
New Orleans,Sat Nov 28 23:55:50 +0000 2020,LA,"@mark_phelan Haven’t been back yet to Verti this trip, but I did enjoy it a few years ago. Will try to make a point… https://t.co/r1pr0jx6l6",0.06666666666666667
Kansas City,Sat Nov 28 23:55:56 +0000 2020,MO,I gotta stop watching my porn on these flights.... 🥴😴,0.0
Hazardville,Sat Nov 28 23:56:04 +0000 2020,CT,"Got a flight on the ""redeye"". Yum. @ R Dee Winery https://t.co/M13osag4DE",0.0
Shawnee,Sat Nov 28 23:56:13 +0000 2020,KS,@amykitchentable I did Brussels sprouts in it for thanksgiving and they were so good!,0.875
Boston,Sat Nov 28 23:56:28 +0000 2020,MA,Really neat new spot in Boston to get a drink. You just need to find it! #Speakeasy #Boston #ThanksgivingWeekend https://t.co/8C3z9UJ9ZQ,0.18522727272727274
San Francisco,Sat Nov 28 23:57:11 +0000 2020,CA,"words from our #beloved, @kirkprine , on this #Thanksgiving weekend. https://t.co/sxhYWMAf4v #covid #livinganddead… https://t.co/PhBLID3lSI",0.7
Glendora,Sat Nov 28 23:58:21 +0000 2020,CA,"When your dryer stops working Thanksgiving Eve...... Thankful for Launderland. #improvise #laundromat @ Glendora, C… https://t.co/wyW7mFMQ3R",0.0
Chicago,Sat Nov 28 23:58:21 +0000 2020,IL,"Traditional Hot Fuzz viewing #hotfuzz #simonpegg #nickfrost #cornettotrilogy #thanksgiving @ Rogers Park, Chicago https://t.co/dy5RXVvCWq",0.125
Granville,Sat Nov 28 23:58:31 +0000 2020,OH,"🎼we made it thanksgiving, so hey  maybe we can make it to thanksgiving 🎼",0.0
Indianapolis,Sat Nov 28 23:58:52 +0000 2020,IN,"After thanksgiving every year, it’s a tradition for my dad to make the best homemade turkey soup. Since I didn’t sp… https://t.co/hhPcfvVAH4",1.0
Columbus,Sat Nov 28 23:58:59 +0000 2020,GA,"where did y’all travel to this year? i’ll go first : New York, Chicago, Cali, Dallas, Houston.",0.19318181818181818
Nashville,Sat Nov 28 23:59:04 +0000 2020,TN,@RoninSamTripoli https://t.co/S40dVAzQwH,0.0
