city,date,state,text,polarity
Wonder Lake,Tue Nov 24 23:38:52 +0000 2020,IL,"Today, I officially booked my trip to go to see Texas for the first time. I get to see my life-long great friend an… https://t.co/jh7wynxkij",0.525
Dover,Tue Nov 24 23:39:09 +0000 2020,NJ,Happy Thanksgiving 🦃 #Thanksgiving2020 https://t.co/x8NnCKFjQp,0.8
Whittier,Tue Nov 24 23:39:10 +0000 2020,CA,@SidneyPowell1 RT Proverbs 31:10 -30                          Daniel 12:3-Matthew 19:27 - 30=STARBUCKS.            HAPPY THANKSGIVING,0.8
Kansas City,Tue Nov 24 23:39:11 +0000 2020,MO,Purchased my thanksgiving meal supplies today. 28 day dry aged ribeye. Garlic mashed potatoes and gravy. Uncut gree… https://t.co/Uv035fkNvz,-0.2222222222222222
Barnhart,Tue Nov 24 23:39:12 +0000 2020,MO,White Christmas..the start of my Thanksgiving weekend. #whitechristmas #rosemaryclooney #bingcrosby… https://t.co/fKy6BWbydF,0.0
Los Angeles,Tue Nov 24 23:39:20 +0000 2020,CA,Saving up these credit card points like anytime minutes for all the flights in 2021!,0.0
Scottsdale,Tue Nov 24 23:39:41 +0000 2020,AZ,Nordstrom Rack has dramatically expanded its luggage selection. Might get some traction from Thanksgiving Traveller… https://t.co/q0bwbbLeBO,0.0
Scottsdale,Tue Nov 24 23:39:41 +0000 2020,AZ,Nordstrom Rack has dramatically expanded its luggage selection. Might get some traction from Thanksgiving Traveller… https://t.co/q0bwbbLeBO,0.0
North Randall,Tue Nov 24 23:39:44 +0000 2020,OH,Who hitting the gym thanksgiving morning?,0.0
Missouri City,Tue Nov 24 23:39:51 +0000 2020,TX,Last day cutting at regular price is tomorrow. Hml now. Thanksgiving day cuts are $100,-0.19999999999999998
Charlotte,Tue Nov 24 23:39:52 +0000 2020,NC,I know one thing. Y’all heathens better not get y’all elderly relatives sick this Thanksgiving. 👊🏾💥,-0.10714285714285715
Helena,Tue Nov 24 23:39:52 +0000 2020,AL,37 Thanksgiving Cookies That'll Make You Forget About Pie https://t.co/TdqQfPGP3M,0.0
Fuquay-Varina,Tue Nov 24 23:40:01 +0000 2020,NC,"Just thought about this: if I were still in Boston this fall, this would’ve been my first thanksgiving without any… https://t.co/81DINoGzjT",0.25
Azalea Park,Tue Nov 24 23:40:01 +0000 2020,FL,@DonnieWahlberg Happy thanksgiving! Enjoy this time with your family! ❤️🍽🍁🦃❤️,0.75
St Louis,Tue Nov 24 23:40:04 +0000 2020,MO,"I'm usually a staunch Tree Goes Up After Thanksgiving stalwart, but it's 2020 so fuck it. Put the tree up today. https://t.co/sFVts8dmNo",-0.325
Columbus,Tue Nov 24 23:40:06 +0000 2020,OH,@gizellesthought I think it’s Tripe aka Cow Stomach,-0.13333333333333333
Manhattan,Tue Nov 24 23:40:13 +0000 2020,NY,"When you just got creamed from thanksgiving , giving so much so much head/Respect “human eye contact 🥂” that you ,… https://t.co/yIEOMm70NX",0.1
Raleigh,Tue Nov 24 23:40:15 +0000 2020,NC,Thanksgiving AMC showing all of the vacation movies... So you know where I'll be,0.0
Pasadena,Tue Nov 24 23:40:16 +0000 2020,TX,Omggggg I’m finally gonna trip in 2020!!! 🤩✨🧚🏽‍♀️🌟,0.0
Garfield,Tue Nov 24 23:40:18 +0000 2020,MI,@trippykay4202 I wish,0.0
San Antonio,Tue Nov 24 23:40:27 +0000 2020,TX,Thanksgiving 2016 vs Thanksgiving 2020 💪🧡🦃 https://t.co/7H6tI71ryK,0.0
Philadelphia,Tue Nov 24 23:40:33 +0000 2020,PA,Every a single “traditional” thanksgiving dish is mediocre on its *best* day.,0.10714285714285715
Houston,Tue Nov 24 23:40:37 +0000 2020,TX,I can’t believe we had a girls trip planned for Vegas in March. Two peoples first time. First girls trip with all o… https://t.co/Wj2emN2Djc,0.25
New Hope,Tue Nov 24 23:40:37 +0000 2020,MN,Wish I was packing for a beach trip 😿,0.0
Dallas,Tue Nov 24 23:40:38 +0000 2020,TX,do u eat macaron at thanksgiving,0.0
Detroit,Tue Nov 24 23:40:40 +0000 2020,MI,Who’s ready for a quarantine #Thanksgiving? How will you be celebrating?,0.2
Fort Lee,Tue Nov 24 23:40:42 +0000 2020,NJ,@kaitlancollins Over/Under he goes to Mar-A-Lago for Thanksgiving and never returns. Highly likely.,0.0
New Cumberland,Tue Nov 24 23:40:43 +0000 2020,PA,Is it just me feeling like this but I am feeling down... like in 2 days we will be having thanksgiving dinner and I’m not hyped about it!,-0.19444444444444448
Monroe,Tue Nov 24 23:40:54 +0000 2020,NY,@TomHeartsTanks Sorry that you had to cancel. I’ve cancelled two planned trips for the same reasons.,-0.25
Las Vegas,Tue Nov 24 23:40:58 +0000 2020,NV,"I am grateful today for feeling some peace. Although this Thanksgiving will be different than any other, we have be… https://t.co/T1xmxokK5h",-0.0625
Lancaster,Tue Nov 24 23:41:01 +0000 2020,CA,*starts looking for a new flight*,0.13636363636363635
Charlotte,Tue Nov 24 23:41:01 +0000 2020,NC,@RealQCB @EricfromClt @hharden Hope all is well....Happy Thanksgiving!,0.0
Beckley,Tue Nov 24 23:41:03 +0000 2020,WV,unpopular opinion: thanksgiving food is NASTY 🤮,-1.0
Gun Barrel City,Tue Nov 24 23:41:04 +0000 2020,TX,@goativity most definitely not me. imma get mine 😭😭 but this ain’t bout me. my girl gone cum a couple times every trip 😂,0.25
Indianapolis,Tue Nov 24 23:41:06 +0000 2020,IN,"@plainsimplerach It’s chill, she seems cool, but it enacted my fight or flight instinct as first",0.3
Lakewood,Tue Nov 24 23:41:31 +0000 2020,NJ,@realDonaldTrump People don’t have food for Thanksgiving!!!,0.0
Queens,Tue Nov 24 23:41:49 +0000 2020,NY,For thanksgiving I hope everyone chokes,0.0
West Hollywood,Tue Nov 24 23:41:53 +0000 2020,CA,Awesome Ford GT in the window of a luxury car rental biz on Sunset. #sunset #coolcars #fordgt #sunsetstrip… https://t.co/7IQXQBIygU,1.0
Mercerville,Tue Nov 24 23:42:03 +0000 2020,NJ,Can my Thanksgiving just be pecan pie and wine? That’s all I need,0.0
Houston,Tue Nov 24 23:42:04 +0000 2020,TX,Not eating thanksgiving food this year 🙌🏾,0.0
Manhattan,Tue Nov 24 23:42:12 +0000 2020,NY,start your Thanksgiving prep,0.0
Cleveland,Tue Nov 24 23:42:13 +0000 2020,OH,Awww I can't agree with this you tripping sis 😒,0.4
Justice,Tue Nov 24 23:42:18 +0000 2020,IL,"@dejonsim I’m getting it ASAP, travel or not!",0.0
Camden,Tue Nov 24 23:42:19 +0000 2020,NJ,So who wants to make the kid some plates since I can’t be around family and friends this thanksgiving due to work 😂 https://t.co/8zdzJfq7k4,0.037500000000000006
Deltona,Tue Nov 24 23:42:30 +0000 2020,FL,@sheilasheimar Cuando crees que salga? Siento que será en Thanksgiving como dando “las gracias” o en Black Friday!… https://t.co/V5KpcSPv1a,-0.16666666666666666
Las Vegas,Tue Nov 24 23:42:31 +0000 2020,NV,Make sure to serve yourself at least one vegan dish this Thanksgiving... while you sit inside by yourself. #Veganism,0.1
Columbine,Tue Nov 24 23:42:42 +0000 2020,CO,"DJ, Travel Writer, Ranchhand, Aventure Motorcycle event...(well I'm not sure what my title was...but I planned for… https://t.co/ilgP4BvTqY",-0.25
San Carlos,Tue Nov 24 23:42:43 +0000 2020,CA,@Aremon45 You’re right that’s higher. My point wasn’t to compare the two. My point is simply to enjoy thanksgiving… https://t.co/iV7nxsU7wf,0.3119047619047619
Toms River,Tue Nov 24 23:42:46 +0000 2020,NJ,@LenBailey @marklevinshow Fair enough. Happy Thanksgiving.,0.5
Myrtle Beach,Tue Nov 24 23:42:53 +0000 2020,SC,Thanksgiving Self-care #happythanksgiving #selfcare #charcoalmasks #beautycounter #thanksgivingweek #family… https://t.co/1KQnbhbw0q,0.0
Columbus,Tue Nov 24 23:43:00 +0000 2020,OH,Would like to make one of these day trips on a Saturday to play others from around the state.,0.0
Durham,Tue Nov 24 23:43:01 +0000 2020,NH,"Turkey? ✔️
Pumpkin pie? ✔️
UNH Magazine? ✔️

Your fall issue is here, just in time for #Thanksgiving. Click to read… https://t.co/lwL5HPi5TI",0.0
Vineland,Tue Nov 24 23:43:04 +0000 2020,NJ,@kelvinbello15 @Latripade @Smailin92 Jajajaja,0.0
Arlington,Tue Nov 24 23:43:08 +0000 2020,MA,"People who write ""love to travel"" on their dating profiles during a whole pandemic. Either anti masks people or obv… https://t.co/rxdZpTXmi4",0.35
Raymore,Tue Nov 24 23:43:13 +0000 2020,MO,"@bradleychenson Probably turkey, candied sweet potatoes and peanut butter pie. Happy Thanksgiving to you and your family.",0.575
Danville,Tue Nov 24 23:43:20 +0000 2020,IL,Thanksgiving 2020 @ Fully Retarded Entertainment https://t.co/x4tKVXgFWL,-0.8
Plano,Tue Nov 24 23:43:26 +0000 2020,TX,@ATwstedFantasy Yea he was tripping,0.0
Houston,Tue Nov 24 23:43:37 +0000 2020,TX,I can’t wait to get a man and take couple trips with my friends ☺️☺️,0.0
New Orleans,Tue Nov 24 23:43:41 +0000 2020,LA,Quick little thanksgiving getaway should be everything I need + more,0.21527777777777776
Houston,Tue Nov 24 23:44:04 +0000 2020,TX,I don't get it. #COVID infected on the rise &amp; millions travelling for Thanksgiving?  #StayHomeStaySafe,0.0
Houston,Tue Nov 24 23:44:04 +0000 2020,TX,I don't get it. #COVID infected on the rise &amp; millions travelling for Thanksgiving?  #StayHomeStaySafe,0.0
Eden Isle,Tue Nov 24 23:44:06 +0000 2020,LA,@ellisoptical Thank you and Happy Thanksgiving to you and your fam!,1.0
Pinetop,Tue Nov 24 23:44:09 +0000 2020,AZ,@BitsHammer Even the travel gif looks like an exploding infection.,0.0
Indianapolis,Tue Nov 24 23:44:15 +0000 2020,IN,@eerikabozemann Was i invited to this Thanksgiving lol,0.8
Midland,Tue Nov 24 23:44:22 +0000 2020,MI,Welp ... this is a pinch accurate 🤏🏻🤏🏻🤏🏻🤏🏻🤏🏻😂 #happythanksgiving #ashleystyle #party https://t.co/P79DtCdcyf,0.4000000000000001
Dallas,Tue Nov 24 23:44:24 +0000 2020,TX,I want to take care of a family in need this thanksgiving.,0.0
Oregon City,Tue Nov 24 23:44:30 +0000 2020,OR,@calbears04 @Ryan_Kartje Traveling with a sick player is no bueno.,-0.7142857142857143
Louisville,Tue Nov 24 23:44:38 +0000 2020,KY,@d_yetter @courierjournal Thank you Debby! Happy Thanksgiving to you guys ❤️,0.8
Tiverton,Tue Nov 24 23:44:38 +0000 2020,RI,"Be careful friends, it’s crazy out here!!!! #groceryshopping #Thanksgiving2020 🍁🦃🍂 https://t.co/oZDNeeK2Pd",-0.55
Kansas City,Tue Nov 24 23:44:51 +0000 2020,MO,"@MinskysPizza I'm not trying to pay almost $40 for a pizza tonight, still buyingThanksgiving items. Love ya'll though.",0.5
El Paso,Tue Nov 24 23:44:56 +0000 2020,TX,Brooooo these snap memories lololol. Barfly used to go CRAZYYY  on Thanksgiving Eve!! 🥲,0.0
Jollyville,Tue Nov 24 23:45:15 +0000 2020,TX,@DonnieWahlberg Glad you made it safely!! May you and your family have a blessed and joyful Thanksgiving together!! #loveeternal,0.75
Forrester,Tue Nov 24 23:45:20 +0000 2020,GA,Lmaooo Ion Fw My Family So Ain Got No Where To Eat Thanksgiving Dinner At 😂😂😂😂🤣🤣🤣,0.0
Macon,Tue Nov 24 23:45:27 +0000 2020,GA,"Annoyed because it’s just going to be my brother, mom and me for thanksgiving which means there is no one to distra… https://t.co/h6kq4eE8iX",-0.4
Roswell,Tue Nov 24 23:45:33 +0000 2020,GA,"Chips. Beans. Cheese. Pico. Avocado. Jalapeños. You know, pilgrim stuff. #ThanksgivingNachos",0.0
Anchorage,Tue Nov 24 23:45:33 +0000 2020,AK,Thanksgiving album PLEASEEEE🥺,0.0
Port Clinton,Tue Nov 24 23:45:37 +0000 2020,OH,Yesterday I was really upset with covid ruining our “normal” thanksgiving. But now I’m kinda looking forward to a 3… https://t.co/QNEk6VId9o,0.175
Berkeley,Tue Nov 24 23:45:51 +0000 2020,CA,"@TripleRockBeer See you tomorrow! YUM, I’ve missed you Club Shattuck!!!! ❤️❤️❤️",0.0
Jackson,Tue Nov 24 23:45:54 +0000 2020,MS,How I’m tripping cause I won’t let you get over on me 💀,0.0
Chicago,Tue Nov 24 23:45:55 +0000 2020,IL,Wow Happiest Season and Taylor Swift tomorrow... Happy thanksgiving to me,0.45
Yuba City,Tue Nov 24 23:45:55 +0000 2020,CA,My mom asked what we should make for thanksgiving dinner and I literally named 3/4 of the things my brother would w… https://t.co/DQKoB4VERK,0.0
The Woodlands,Tue Nov 24 23:46:10 +0000 2020,TX,@Marslove15 @LanalivesonMars @AvalonAlayna @KathyEastCoast @LylyFlorence @GeorgiaMirela @gigtripper86 @soonthareeya… https://t.co/MfqJah2V9N,0.0
Raleigh,Tue Nov 24 23:46:16 +0000 2020,NC,Second listen thru Trippie Redd’s album did it justice,0.0
Waxahachie,Tue Nov 24 23:46:23 +0000 2020,TX,If you have a flight early in the morning what do you do?,0.1
State College,Tue Nov 24 23:46:24 +0000 2020,PA,😭😭 gotta get ya order in for thanksgiving,0.0
Eagle Mountain,Tue Nov 24 23:46:41 +0000 2020,UT,"New #BigBluesday podcast episode for The Hive Sports for Nov. 24

- #USUFootball host first Thanksgiving game in al… https://t.co/bfb0I0YANw",-0.0045454545454545565
Blackwood,Tue Nov 24 23:46:52 +0000 2020,NJ,Definitely a good time.  Have a wonderful Thanksgiving!,0.85
Bell,Tue Nov 24 23:46:54 +0000 2020,CA,"I want to wear my own custom apparel, travel, and guide the decisions of those around me.",0.6
Aliquippa,Tue Nov 24 23:47:09 +0000 2020,PA,Making  🐿 ‘s Stripe &amp; Dot’s Thanksgiving feast out of the porch🎃’s https://t.co/XWPcAHEatP,0.0
Aliquippa,Tue Nov 24 23:47:09 +0000 2020,PA,Making  🐿 ‘s Stripe &amp; Dot’s Thanksgiving feast out of the porch🎃’s https://t.co/XWPcAHEatP,0.0
Blue River,Tue Nov 24 23:47:09 +0000 2020,CO,Week in the high country for Thanksgiving. https://t.co/2ekjWtFn31,0.16
Cabin John,Tue Nov 24 23:47:24 +0000 2020,MD,Happy thanksgiving @ElakelC https://t.co/7W2L9UMa9D,0.8
Las Vegas,Tue Nov 24 23:47:31 +0000 2020,NV,@scholaroflight1 3 B 1,0.0
Vernon,Tue Nov 24 23:47:47 +0000 2020,CT,i was completely unaware that it was thanksgiving in 2 days,0.0
Euclid,Tue Nov 24 23:47:51 +0000 2020,OH,I just know i better be eating some cake on thanksgiving,0.5
Raleigh,Tue Nov 24 23:47:55 +0000 2020,NC,Bruh the last niggas tripping,0.0
Deer Park,Tue Nov 24 23:48:03 +0000 2020,NY,@WaterlooAD Indeed!  I wish I had more time with everyone. Hopefully soon. Be safe and Happy Thanksgiving.,0.6
Alexandria,Tue Nov 24 23:48:18 +0000 2020,VA,Ginger cats on striped pillows on kitchen sofas ❤️❤️❤️ #adoptdontshop #rescuecatsofinstagram #rescuecats… https://t.co/XC5WJbvVRL,0.0
Auburn,Tue Nov 24 23:48:24 +0000 2020,AL,I would test positive for COVID two days prior to thanksgiving omm this some bullshit,0.11363636363636363
Stevensville,Tue Nov 24 23:48:25 +0000 2020,MI,When one of your favorite people come home for Thanksgiving you just can’t help but be excited! #colpfam… https://t.co/tLkNANae8s,0.484375
Alexandria,Tue Nov 24 23:48:49 +0000 2020,VA,"What a bummer! 

Never caught a game there but on our first post-election trip to NY in 2014, little Annabelle and… https://t.co/iF6AcNjTpP",-0.1125
Baltimore,Tue Nov 24 23:48:51 +0000 2020,MD,"Anyone excited to get dressed up to sit in their living room alone and eat thanksgiving dinner?? Because for real,… https://t.co/flAVN2ls9Y",0.375
Simpsonville,Tue Nov 24 23:49:01 +0000 2020,SC,@CRMS_Science66 That’s awesome. Thanks for being a great educator! Happy Thanksgiving!,0.8
Temple Hills,Tue Nov 24 23:49:15 +0000 2020,MD,Been holding on to this edible for Thanksgiving. It’s lit 😇,0.0
Ogden,Tue Nov 24 23:49:22 +0000 2020,UT,"THIS WEEKEND!!! AFTER THANKSGIVING 
FRI-SAT NOV 27th-28th @ WISEGUYS in OGDEN UTAH ! 
One Show Each Night! Come out… https://t.co/wTazCvt4PP",0.0
Morro Bay,Tue Nov 24 23:49:25 +0000 2020,CA,"Thanksgiving this year just feels different, maybe Christmas will be better... https://t.co/8a9XXIg3BF",0.25
Indianapolis,Tue Nov 24 23:49:29 +0000 2020,IN,Happy Thanksgiving Eve' eve to everyone but this guy https://t.co/pqMPmMJ4Zt,0.8
Chicago,Tue Nov 24 23:58:49 +0000 2020,IL,Screw Wall Street! @realDonaldTrump People are in food lines at Thanksgiving! The same people who had jobs and a fu… https://t.co/vE5Hc5713r,0.0
The Woodlands,Tue Nov 24 23:58:53 +0000 2020,TX,Please don’t fuck up the Mac and Cheese this thanksgiving people been thru enough this year!!!,-0.2
Catawba Island,Tue Nov 24 23:58:55 +0000 2020,OH,It’s about that time of year! Grandma Audrey’s Cranberry Salad in the making! #thanksgiving #2020 #familyoffriends… https://t.co/1k7kpqDXRm,0.0
Billings,Tue Nov 24 23:58:56 +0000 2020,MT,"If Drew Lock was a Thanksgiving dish, he would be Cranberry sauce...",0.0
Killeen,Tue Nov 24 23:58:57 +0000 2020,TX,I gotta make peach cobbler for thanksgiving. 🙂,0.0
Houston,Tue Nov 24 23:59:05 +0000 2020,TX,"the strip club got the best chicken wings, gimmie 6",0.2
Carlstadt,Tue Nov 24 23:59:16 +0000 2020,NJ,"Get your turkeys ready, thanksgiving came early this year. #19Hours #OpeningDayEve https://t.co/czwQX3bDWn",0.15000000000000002
Manhattan,Tue Nov 24 23:59:18 +0000 2020,NY,@TraderJoesMH can you give updates tomorrow when there is no line please? Shopping for thanksgiving!,0.0
Raleigh,Tue Nov 24 23:59:33 +0000 2020,NC,"Doing a test run tonight of some cheesy scalloped potatoes for our small, distanced, outdoor Thanksgiving family di… https://t.co/yKQVcelqfB",-0.375
